NA	sentiment	tweet
2.68681E+17	positive	Omigod omigod omigod... the biker jacket I've had made in Hoi An is PERFECT! A few alterations to the dresses to check tomorrow. Can't wait!
2.53084E+17	positive	Hope to make it SURVIVAL TUESDAY but need favour elsewhere. We'll at least make sure Sky soundtracks final montage with BJ's Blaze of Glory.
2.18988E+17	positive	1st team game looks set to be on with sunshine in Lechlade
2.72003E+17	positive	Thanksgiving leftovers is the 2nd BEST part of thanksgiving .. Why wouldn't i be mad
2.54262E+17	negative	Dad's going to Hat Yai tomorrow. Waaaaa. Cant see him for the next 4 days. Hmm.
2.41833E+17	positive	"Tina, Mustard and Pudding are climbing Mount Snowdon tomorrow to raise funds for the Pet Welfare Alliance. Your... http://t.co/pZvrUlYO"
2.51491E+17	neutral	Join us for Splash Dance's 3rd Neon Night Light party with sounds by house DJ's @SwankyTunes! @surrendervegas [pic]: http://t.co/etkAyJzk
2.40938E+17	neutral	alarm clock is set for 7 jokes i don't have to enrole at college till 2 then don't start till the 10th #Bazinga
2.69939E+17	neutral	Looking for ladies to travel to the Everglades and Key West in February! Warm weather and Rum Runners.....
2.7174E+17	neutral	This is a lamp I made today to take to Haltwhistle tomorrow - just testing it to see if the lights are ok - http://t.co/ob8yeymu
2.08947E+17	positive	Did you miss your favorite panel at Phoenix Comicon? I recorded all the headliners in HD 1st row. Watch them all http://t.co/jrVD75lw #phxcc
2.47323E+17	positive	I went to the Polish Festival on Roncesvalles on Saturday awesome time! http://t.co/jUExX8gb
2.4953E+17	neutral	"@priceyledge Alright pricey! How you doing, got a round in lough Erne next Friday! #needmoreballs"
2.23143E+17	positive	"@drbarbstweets An excellent idea. May is a lovely time in the city. Chelsea Flower Show too. And yes, costs often better than summer months."
2.57454E+17	positive	@tfrox @LynseyMc_Donald making them is awesome but on a lazy Sunday it is best left to Antonio Carluccio plus I can't get them sticky inside
2.70664E+17	positive	@CodySimpson I can't wait to see you on December 9th and meet at the fm Kirby Center!!(:
2.17803E+17	positive	"Matt Cain just got his """"own day"""" in SF. Every June 13th is now """"Matt Cain Day"""". That's pretty dope! #mattcain #sfgiants"
2.83905E+17	positive	I hope everyone had a great Christmas! Jason Tyler will be at the Deland's Airport Restaurant and Gin Mill December 29th!
2.48591E+17	neutral	"Today is 'International Talk Like A Pirate Day', or as they call it in Somalia; Wednesday. #dirtypirate"
2.83702E+17	positive	@RJPOLLOCK the champ could have a good day tomorrow. Dunky text me earlier about golf at lough Erne on Sunday. You playing ?
2.24415E+17	positive	#goosebumps on Friday as @millarmind surged to his win and again yesterday as @bradwiggins swept through Cap d'Agde in the Maillot Jaune
1.99522E+17	negative	"If we don't go on senior trip with the Malvern people, where are we vacationing to? No matter what, we aren't going to be in Ohio June 3rd."
2.63511E+17	negative	I'm gonna make fun of Danee tomorrow because she likes the Lakers. I don't even care but I just like being mean to Danee sometimes.
2.40495E+17	positive	Heard the raw recording last night from @therealjoburt &amp; #TheJoBurtExperience at the Back to Earth Festival on Saturday. #Amazing! So proud!
2.56157E+17	neutral	Soundman Pete wrestling with gremlins in Haltwhistle last Monday before the interview with @vetofilms for Cinelove http://t.co/V8uwMgSY
2.82994E+17	neutral	Last day in Krabi. Will be heading for Hat Yai for 2nd round shopping and sleep over in Aloq Staq. ETA 2100. http://t.co/oG7fJFtO
2.6669E+17	positive	@learninlife I loved the Hawaii Rainbows. Out here in CA they used to show almost all their home games at around 11 PM on Sat Nights.
2.39393E+17	positive	@scottburkholder Lovely event Thursday at the Creative Alliance -- congrats!
2.23502E+17	positive	"2012 ESPY Awards Best Dressed: The 20th annual 2012 Espy Awards were last night, and with Lebron james winning ... http://t.co/7sUZKkGd"
2.71839E+17	positive	"I have a spare ticket for the Warners at the Bay beer festival on Sunday, anyone want it?"
2.42693E+17	neutral	Just 21 days left to register for the September 27th #MS2Conf in Grand Bend. Promo Code BERNIA50 saves $50 http://t.co/vqt7H1Rb
2.34993E+17	neutral	The closing ceremony of the London 2012 Summer Olympics was held on 12 August 2012. The ceremony included a... http://t.co/jD90lfrV
2.6588E+17	positive	Don't forget to send kids Wednesday with candy. (Bet you never see me say that again!) Halloween candy to be donated to the VA Hospital!
2.70075E+17	positive	"@jameskimonevius: So, who's going to see the Stones in Crossfire Hurricane tomorrow night at @mauifilmfest #firstlightmaui I want to!"
2.35031E+17	positive	Summer Reading Club ENDS August 18! Get your reading wrapped up and come get your FastPasses by that date. August 18 is the LAST DAY!
2.08493E+17	neutral	We've got 2 tickets remaining for the Wales v Barbarians game tomorrow. Call 01792 616500 if you're interested in snapping up the final 2...
2.12219E+17	neutral	@forcecast My video from Star Wars Weekends on Saturday: @dave_filoni Q&amp;A with host @HerUniverse http://t.co/jPkkMgVC #CloneWars Season 5
2.57736E+17	neutral	"Post I wrote on Mehdi Hasan and abortion - wondering just what, precisely, he may have been expecting... https://t.co/qumKK6vO"
2.07878E+17	neutral	Arriving tomorrow and throughout the weekend: Copper River Salmon from Alaska Wianno Oysters from Cape Cod Fresh Alaskan Halibut
2.83624E+17	neutral	#2012Memories seeing @DropkickMurphys for the first time at Riot Fest in Chicago. September 15
2.77805E+17	positive	.@CrashburnAlley Nice piece. I think I may have written one of the longest defenses of Kenny Lofton's HOF case: http://t.co/h3buyJaA
2.3319E+17	neutral	@HasneemMs about recycling - our group is glass - tomorrow we must do folio about glass i think - ask Mysa lah xD
2.47773E+17	positive	Already working on the next Riot Fest interview coming this Wednesday. Here's a hint: it's also a real good one.
2.54226E+17	positive	Geekery: Just learned about the Tim Burton &amp; Danny Elfman 25th Anniversary Music Box Set. Now if only I could... http://t.co/lxLES6ZB
2.64711E+17	negative	"There you, go, Vermalen. You don't clear it, and disaster strikes, especially if Van Persie is in the area. ManU up, 1-0, in the 3rd minute."
2.80901E+17	neutral	Miss Teen USA on the next one.. Saturday Wahhh?(:
2.15976E+17	positive	I really want for there to be bball on Sunday. And not just MYSA
2.67608E+17	positive	November 11 Happy Veteran Day? seriusly I'm not agree with the word war because that means innocent people... http://t.co/od1URUTc
2.55445E+17	positive	Opening Night Saturday at Maverik Center. It's going to be our best opening crowd night in over 10 years. Get... http://t.co/Exagx6VK
2.7268E+17	negative	Sadly another Australian Tour has come to an end going to miss Australia so much next stop Brisbane tomorrow then... http://t.co/AL4IDVrl
2.3872E+17	neutral	"@harriet_hey only going on Friday, pulled apart by horses, band of skulls, eagles of death metal, joy formidable, Mark Lanegan..."
2.68811E+17	neutral	Join KSPN this Friday night at the Belly Up Aspen we present new artist Ben Sollee! Showtime at 9 p.m. http://t.co/blNGOKyd
2.47114E+17	negative	"I will watch Jimmy McGovern's Hillsborough tomorrow, I am absolutely knackered and don't think I could deal with watching now."
2.47113E+17	positive	Hope everyone is out having fun at the 2012 Roncesvalles Polish Festival today and it's on tomorrow too!
2.58467E+17	positive	But 1st awesome day at Jiujitsu. Got my 1st black eye #success
2.53566E+17	neutral	Anyone going ( or would like to go) to the Lifespan art auction tomorrow night? Will be leaving Haltwhistle at 6pm.
2.00661E+17	positive	"this is a big month for us! tomorrow we're playing in Davis at the Whole Earth Festival, then kicking off our... http://t.co/lxF1hoHa"
2.62294E+17	neutral	Jack and the Beanstalk at Winspear Opera House kind of a Saturday http://t.co/9oKzOFm1
2.25669E+17	positive	Good to see some of you at the Great Yorkshire Show last Tuesday #yorkshire hour
2.72156E+17	neutral	@LiamToyStory30 in your bio you mention July 25th 2013 does that mean that you are going to the 1D concert at the Maverik Center like me?
2.23986E+17	positive	@Skrillex toooo excited for you to play tomorrow at Bluesfest its crazy. Ill be wearing a fuck ton of glow sticks.
2.69765E+17	neutral	Saturday has been reserved for the Eagles of Death Metal.
2.29157E+17	positive	"Duck Day is tomorrow in Greenhead, (near Haltwhistle) come and see the Five Ring Circus perform at a Village fete with difference! 1pm - 4pm"
2.67721E+17	positive	We collected 252 pounds of candy this year in our third Halloween Candy Buy Back. We shipped it off Thursday... http://t.co/UjOlqt4P
2.8034E+17	positive	@jjredfield im good *Agent April* im survive in Raccoon City.... My mission was to take down.. Umbrella Corp! with Alice...
2.52863E+17	neutral	Last day of la county fair from the skyline ride! @yasymira #lacountyfair #sunday #sunday @ Pomona Fairplex http://t.co/ijZyALy9
2.6705E+17	neutral	"Yoga, Ninjas, Junior and Adult Gi Jiujitsu starts tomorrow at 8:30am!!! Don't miss it!"
2.51754E+17	positive	Mamedyarov beats Nakamura in the 7th round of the London Grand Prix. What a game! http://t.co/GTa23ECj
2.33517E+17	positive	"Vanilla Fudge, Friday nite. Tanner Park Copiague NY. FREE concert on the water. No Mark Stein. WHat an amazing... http://t.co/pPSGr4cZ"
2.05783E+17	positive	Copper River Salmon will be in the house tomorrow - don't miss your chance to enjoy this Alaskan delicacy! http://t.co/saXxh8u6
2.12259E+17	positive	"done with finals, aka done with school, HOT JAM tonight, lake compounce wednesday, weekend, graduate on the 19th? #happygirl #thefuture"
2.12305E+17	neutral	Hot Jam with Melissa and our 4th row seats !
2.12209E+17	negative	Still tryna figure out why the hell Hot Jam is on a Monday...
2.46323E+17	negative	Reading club dead. I see a trip to Barns &amp; Noble in the near future...as in tomorrow.
2.5584E+17	positive	Author Jonathan Kozol comes to Alvernia tomorrow at 7:00pm in the PEC for a lecture that is free and open to the public. Don't miss it!
2.59857E+17	positive	Pepper &amp; @EastSideDave are Nuckin' Futs' but I wouldn't want to spend my Sat Nights with anyone else! LOL #illbringabottlenexttime!
2.50478E+17	negative	Nothing better to do on a Monday night than watch the 1995 Miss Teen USA pageant... @duplaselton http://t.co/CGXX77ai
2.51806E+17	positive	Thank you friends! Dancing with Chervona at the Polish Festival last Saturday. http://t.co/430Mr15a
2.78634E+17	positive	@maitepanigatti_ YESS! Spanish with Maite &gt;&gt;&gt; &amp; okay thanks! See you tomorrow xo.
2.72109E+17	positive	Getting quite the James Bond education while eating Thanksgiving leftovers makes for a much better Black Friday than shopping would be!
2.14088E+17	positive	The Earth Festival has officially started! Sage is burning and the sun seems to be shinning beautifully for us!
2.67678E+17	positive	I live in hope that Diane Keaton in Baby Boom will be on my Sunday afternoon TV screen some day soon. Man alive I love that film.
2.35001E+17	neutral	First day of journey heading to Hat Yai and going to Phuket this weekend! Fighting Jimmy! And tomorrow have http://t.co/ibDFgR4B
2.16829E+17	neutral	SaMove - Northcote Rugby Ladies Night Out (22 June 2012) In support of the Under 13s' Australian Tour http://t.co/eEpfa62S
2.48971E+17	positive	Have an extra ticket to the Riot Fest in Dallas this Saturday. Hit me up if anyone is interested
2.12522E+17	neutral	"The """"Folkrockinpsychedelia"""" show was updated with tracks from Vanilla Fudge,Count Five,Tomorrow,David Axelrod,Gram Parsons,Manassas &amp; more.."
2.07055E+17	positive	@gbkburgers if i were Queen for the Day i'd knight Antonio Carluccio for bringing us such fine Fare to Pinner long may he Reign. FANTASTICO
1.98731E+17	neutral	POLICE WOMAN -- Blaze of Glory ( 2nd Season ) with Don Stroud: http://t.co/EWwKZzdv
2.45885E+17	positive	@itv needs to reshow the Jimmy McGovern drama again. It's so powerful and accurate. And now people know that it may shock people even more
2.81321E+17	negative	"I may be in the minority, but I think Kenny Lofton may have been wronged by The Hardline. Decide for yourself. http://t.co/gmsvRJJw"
2.32161E+17	neutral	Start your week off right. Monday night is Food Trucks at Art Park. Click the link for all the info:... http://t.co/27yG1Xx0
2.01178E+17	positive	May 12 - international Nurses day- celebrate the birthday of '' ''FLORENCE NIGHTINGALE'' !! HAPPY NURSES DAY !! http://t.co/ugSiAQXR
2.84743E+17	positive	@MaiteOficial its my birthday tomorrow &amp; all i want from u is a follow!!! Please follow meee Maite
2.68475E+17	neutral	The band has just been announced as part of the line up for the Rock am Ring (June 7th) and Rock im Park (June 8th) festivals!
1.9626E+17	neutral	Still tryin 2 figure out the name of the 1st song De La Soul played last night
2.09142E+17	neutral	"I'll be at Star Wars Weekends tomorrow, I'll be the guy in the Jack Skellington golf hat #StarWarsWeekends"
2.82315E+17	neutral	"@flor_del_amor lol saw the 1st over Thanksgiving break, watched the 2nd a few hours ago. But the 3rd...ain't that with Denzel?"
2.20443E+17	positive	Back on the road again....heading to Denmark. Tomorrow we rock Roskilde Festival alongside one of my favorite... http://t.co/ma1iHgQe
2.42367E+17	neutral	"@emilyhalp upstate NY! Near Binghamton NY, idk if u know where that is!!!! haha! Would u go Saturday too if he is still there or no?!"
2.06711E+17	positive	"@gsian are you going Coldplay on tues? Also, were you aware De La Soul are playing at the colly in July! Remember you saying you liked them."
